"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"5","3","1","B83024","2019-06-27 17:30:11","B83024",\N,"1"
"23","9","8","B83024","2020-02-05 16:57:47","B83024",\N,"1"
"24","1","1","B83024","2019-11-14 14:49:06","B83024",\N,"1"
"25","9","5","B83024","2020-02-05 16:57:42","B83024",\N,"1"
"26","1","4","B83024","2019-11-14 14:49:11","B83024",\N,"1"
"27","9","7","B83024","2020-02-05 16:57:45","B83024",\N,"1"
"28","1","2","B83024","2019-11-14 14:49:08","B83024",\N,"1"
"29","9","6","B83024","2020-02-05 16:57:43","B83024",\N,"1"
"30","1","3","B83024","2019-11-14 14:49:09","B83024",\N,"1"
"31","9","9","B83024","2020-02-05 16:57:48","B83024",\N,"1"
"32","1","5","B83024","2019-11-14 14:49:13","B83024",\N,"1"
"33","9","10","B83024","2020-02-05 16:57:50","B83024",\N,"1"
"34","1","6","B83024","2019-11-14 14:49:14","B83024",\N,"1"
"35","1","8","B83024","2019-11-14 14:49:18","B83024",\N,"1"
"36","1","7","B83024","2019-11-14 14:49:16","B83024",\N,"1"
"37","1","10","B83024","2019-11-14 14:49:21","B83024",\N,"1"
"38","1","9","B83024","2019-11-14 14:49:20","B83024",\N,"1"
"39","9","11","B83024","2020-02-05 16:57:52","B83024",\N,"1"
"42","9","2","B83024","2020-02-05 16:57:37","B83024",\N,"1"
"43","9","1","B83024","2020-02-05 16:57:35","B83024",\N,"1"
"44","9","4","B83024","2020-02-05 16:57:40","B83024",\N,"1"
"45","9","3","B83024","2020-02-05 16:57:38","B83024",\N,"1"
