"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"11","8","1","A2636","2018-10-23 14:35:53","A2636",\N,"1"
"12","1","1","A3211","2020-02-13 17:24:32","A3211",\N,"1"
"13","1","2","A3211","2020-02-13 17:24:34","A3211",\N,"1"
"14","1","10","A3211","2020-02-13 17:24:48","A3211",\N,"1"
"15","1","3","A3211","2020-02-13 17:24:35","A3211",\N,"1"
"16","1","4","A3211","2020-02-13 17:24:37","A3211",\N,"1"
"17","1","8","A3211","2020-02-13 17:24:44","A3211",\N,"1"
"18","1","9","A3211","2020-02-13 17:24:46","A3211",\N,"1"
"19","1","5","A3211","2020-02-13 17:24:39","A3211",\N,"1"
"20","1","7","A3211","2020-02-13 17:24:42","A3211",\N,"1"
"21","1","6","A3211","2020-02-13 17:24:41","A3211",\N,"1"
