"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3211","2019-10-24 16:06:05","A3211",\N,"1"
"2","4","1","A3211","2019-10-24 16:06:41","A3211",\N,"1"
"3","3","9","A3211","2019-10-24 16:06:19","A3211",\N,"1"
"4","4","2","A3211","2019-10-24 16:06:43","A3211",\N,"1"
"5","7","4","A3211","2019-10-24 16:07:07","A3211",\N,"1"
"6","3","2","A3211","2019-10-24 16:06:07","A3211",\N,"1"
"7","3","4","A3211","2019-10-24 16:06:10","A3211",\N,"1"
"8","3","10","A3211","2019-10-24 16:06:21","A3211",\N,"1"
"9","11","4","A3211","2019-10-24 16:07:24","A3211",\N,"1"
"10","7","1","A3211","2019-10-24 16:07:02","A3211",\N,"1"
"11","11","3","A3211","2019-10-24 16:07:22","A3211",\N,"1"
"12","3","3","A3211","2019-10-24 16:06:09","A3211",\N,"1"
"13","3","5","A3211","2019-10-24 16:06:12","A3211",\N,"1"
"14","7","2","A3211","2019-10-24 16:07:04","A3211",\N,"1"
"15","11","6","A3211","2019-10-24 16:07:28","A3211",\N,"1"
"16","3","7","A3211","2019-10-24 16:06:16","A3211",\N,"1"
"17","7","5","A3211","2019-10-24 16:07:09","A3211",\N,"1"
"18","7","3","A3211","2019-10-24 16:07:06","A3211",\N,"1"
"19","11","5","A3211","2019-10-24 16:07:26","A3211",\N,"1"
"20","3","8","A3211","2019-10-24 16:06:17","A3211",\N,"1"
"21","11","1","A3211","2019-10-24 16:07:19","A3211",\N,"1"
"22","11","2","A3211","2019-10-24 16:07:21","A3211",\N,"1"
"23","4","3","A3211","2019-10-24 16:06:45","A3211",\N,"1"
"24","1","1","A2636","2019-05-08 12:08:10","A2636",\N,"1"
"25","14","1","A3211","2019-10-24 16:08:14","A3211",\N,"1"
"26","13","1","A3211","2019-10-24 16:07:50","A3211",\N,"1"
"27","3","6","A3211","2019-10-24 16:06:14","A3211",\N,"1"
