"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","49","1","2018-01-19","5","◇スタンダードコース◇","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2017-10-13 09:52:32","A1589","2017-11-22 10:04:31","0","1"
"2","2",\N,"2","49","1","2018-01-19","5","◇スタンダードコース◇","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2017-10-13 09:52:32","A1589","2017-11-22 10:04:31","0","1"
"3","2",\N,"3","11","1","2018-01-19","5","◇レディースコース◇","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2017-10-13 09:56:26","A1589","2017-11-22 10:05:59","0","1"
"4","2",\N,"3","11","1","2018-01-19","5","◇レディースコース◇","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2017-10-13 09:56:26","A1589","2017-11-22 10:05:59","0","1"
"5","2",\N,"2","6","1","2017-12-02","6","◇スタンダードコース◇","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-11-02 14:23:54","A2062","2017-11-02 14:23:54","0","1"
"6","2",\N,"2","6","1","2017-12-02","6","◇スタンダードコース◇","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-11-02 14:23:54","A2062","2017-11-02 14:23:54","0","1"
"7","2",\N,"4","1","1","2018-03-02","5","人間ドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-02-14 17:04:54","A2062","2018-02-14 17:04:54","0","1"
"8","2",\N,"4","1","1","2018-03-02","5","人間ドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-02-14 17:04:54","A2062","2018-02-14 17:04:54","0","1"
"9","2",\N,"1","4","1","2018-10-17","3","◇エグゼクティブコース◇","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-07-09 15:24:44","CUSTUMER","2018-07-09 15:24:44","0","1"
"10","2",\N,"1","4","1","2018-10-17","3","◇エグゼクティブコース◇","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-07-09 15:24:45","CUSTUMER","2018-07-09 15:24:45","0","1"
"11","2",\N,"2","122","1","2018-08-18","6","◇スタンダードコース◇","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2018-07-19 10:34:51","A2064","2018-07-19 10:34:51","0","1"
"12","2",\N,"2","122","1","2018-08-18","6","◇スタンダードコース◇","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2018-07-19 10:34:51","A2064","2018-07-19 10:34:51","0","1"
"13","2",\N,"2","126","1","2018-09-06","4","◇スタンダードコース◇","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-08-28 14:34:07","A2062","2018-08-28 14:53:16","0","1"
"14","2",\N,"2","126","1","2018-09-06","4","◇スタンダードコース◇","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-08-28 14:34:07","A2062","2018-08-28 14:53:16","0","1"
"15","2",\N,"2","126","1","2018-09-06","4","◇スタンダードコース◇","帯1","0",\N,"2","0","0000","2300","1","1","2","A2062","2018-08-28 14:54:25","A2062","2018-08-28 14:54:25","0","1"
"16","2",\N,"1","4","1","2018-12-31","1","◇エグゼクティブコース◇","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-09 09:38:22","CUSTUMER","2018-12-09 09:38:22","0","1"
"17","2",\N,"1","4","1","2018-12-31","1","◇エグゼクティブコース◇","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-12-09 09:38:22","CUSTUMER","2018-12-09 09:38:22","0","1"
"18","2",\N,"1","4","1","2019-01-28","1","◇エグゼクティブコース◇","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-15 11:00:23","CUSTUMER","2019-01-15 11:00:23","0","1"
