"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-08-21 15:16:56","A3271","2019-11-26 12:21:43","5"
"2","2","1","A3271","2019-07-17 09:54:29","A3271","2019-11-26 12:22:24","5"
"3","3","1","A3271","2019-01-16 13:22:15","A3271","2019-11-26 12:22:46","11"
"4","4","1","A3271","2019-07-17 09:51:35","A3271","2019-11-26 12:23:11","5"
"5","5","1","A3271","2019-07-17 09:52:33","A3271","2019-11-26 12:23:34","5"
"6","6","1","A2636","2019-01-17 17:53:37","A2636",\N,"1"
"8","1","2","A3271","2019-08-21 15:16:57","A3271","2019-11-26 12:22:03","4"
"13","8","1","A3271","2019-08-21 15:25:04","A3271","2019-11-26 12:24:01","4"
"14","8","2","A3271","2019-08-21 15:25:05","A3271","2019-11-26 12:24:26","3"
"15","9","1","A3271","2019-08-21 15:20:46","A3271","2019-11-26 12:24:49","4"
