"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
70465,30,B70465,2018-03-23 14:34:09,B70465,2018-03-23 14:34:09,1
70465,31,B70465,2018-03-23 14:34:09,B70465,2018-03-23 14:34:09,1
70465,32,B70465,2018-03-23 14:34:07,B70465,2018-03-23 14:34:07,1
70465,33,B70465,2018-03-23 14:34:08,B70465,2018-03-23 14:34:08,1
70465,36,B70465,2018-03-23 14:34:08,B70465,2018-03-23 14:34:08,1
70465,37,B70465,2018-03-23 14:34:08,B70465,2018-03-23 14:34:08,1
70465,38,B70465,2018-03-23 14:34:09,B70465,2018-03-23 14:34:09,1
70465,150,B70465,2018-03-23 14:34:09,B70465,2018-03-23 14:34:09,1
70465,203,B70465,2018-03-23 14:34:09,B70465,2018-03-23 14:34:09,1
83309,30,B70465,2018-03-23 14:32:12,B70465,2018-03-23 14:32:12,1
83309,31,B70465,2018-03-23 14:32:11,B70465,2018-03-23 14:32:11,1
83309,32,B70465,2018-03-23 14:32:11,B70465,2018-03-23 14:32:11,1
83309,33,B70465,2018-03-23 14:32:11,B70465,2018-03-23 14:32:11,1
83309,36,B70465,2018-03-23 14:32:11,B70465,2018-03-23 14:32:11,1
83309,37,B70465,2018-03-23 14:32:11,B70465,2018-03-23 14:32:11,1
83309,38,B70465,2018-03-23 14:32:12,B70465,2018-03-23 14:32:12,1
83309,150,B70465,2018-03-23 14:32:12,B70465,2018-03-23 14:32:12,1
83309,203,B70465,2018-03-23 14:32:12,B70465,2018-03-23 14:32:12,1
