"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
91589,30,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,31,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,32,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,33,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,36,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,37,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,38,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,150,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
91589,203,system,2019-01-28 23:17:53,system,2019-01-28 23:17:53,1
92729,30,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,31,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,32,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,33,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,36,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,37,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,38,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,150,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
92729,203,A1589,2019-03-06 19:35:12,A1589,2019-03-06 19:35:12,1
