"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20852","1","0","A3218","2017-10-04 16:22:50","A3218","2019-09-26 14:58:27","8"
"20853","1","0","A3218","2017-10-04 16:22:50","A3218","2019-09-26 14:58:45","7"
"20854","1","0","A3218","2017-10-04 16:22:50","A3218","2019-09-26 14:58:59","7"
"20855","1","0","A3218","2017-10-04 16:22:50","A3218","2019-09-26 14:59:15","7"
"20856","1","0","A3218","2017-10-04 16:22:50","A3218","2019-09-26 14:59:29","8"
"20857","1","0","A3218","2017-10-04 16:22:50","A3218","2019-09-26 14:59:47","8"
"20858","2","1","A2636","2018-05-17 12:12:25","A2636",\N,"1"
"20859","3","0","A2867","2019-08-30 10:05:55","A2867","2020-02-17 14:27:00","7"
"20860","3","0","A2867","2019-08-30 10:06:52","A2867","2020-02-17 14:28:10","6"
"20861","3","0","A2867","2019-08-30 10:07:39","A2867","2020-02-17 14:29:17","8"
"20862","3","0","A2867","2019-08-30 10:08:35","A2867","2020-02-17 14:30:36","7"
"20863","3","0","A2867","2019-08-30 10:09:15","A2867","2020-02-17 14:32:27","7"
"20864","3","0","A2867","2019-08-30 10:09:54","A2867","2020-02-17 14:34:32","7"
