"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","4","1","A3220","2019-08-08 16:29:49","A3220","2019-08-08 16:59:14","2"
"2","2","1","A3220","2019-08-08 16:28:55","A3220","2019-08-08 16:59:36","2"
"3","2","2","A3220","2019-08-08 16:28:57","A3220","2019-08-08 16:59:51","2"
"4","2","3","A3220","2019-08-08 16:28:59","A3220","2019-08-08 17:00:06","2"
"5","3","1","A3220","2019-08-08 16:29:27","A3220","2019-08-08 17:00:23","2"
"6","3","2","A3220","2019-08-08 16:29:28","A3220","2019-08-08 17:00:41","2"
"7","3","3","A3220","2019-08-08 16:29:30","A3220","2019-08-08 17:01:27","2"
"8","3","4","A3220","2019-08-08 16:29:32","A3220","2019-08-08 17:01:46","2"
"9","3","5","A3220","2019-08-08 16:29:33","A3220","2019-08-08 17:01:59","2"
"10","3","6","A3220","2019-08-08 16:29:35","A3220","2019-08-08 17:02:13","2"
"11","5","1","A3220","2019-08-08 16:30:06","A3220","2019-08-08 17:02:25","2"
"12","1","1","A3219","2019-08-08 16:27:08","A3219",\N,"1"
