"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"14","5","0","A2636","2018-05-09 10:35:38","A2636",\N,"1"
"17","9","1","A3211","2019-08-26 12:19:35","A3211","2020-03-02 11:50:32","8"
"18","11","1","A3211","2019-08-26 12:20:51","A3211","2020-03-02 11:51:37","12"
"19","10","1","A1589","2019-08-26 12:20:23","A1589","2019-11-20 18:43:33","8"
"20","10","2","A1589","2019-08-26 12:20:25","A1589","2019-11-20 18:44:38","8"
"21","13","1","A1589","2019-08-26 12:26:10","A1589","2019-11-20 18:45:41","8"
"22","8","1","A3271","2019-08-26 12:11:48","A3271","2019-11-15 17:32:37","7"
"23","8","2","A3271","2019-08-26 12:11:50","A3271","2019-11-15 17:33:28","6"
"24","8","3","A3271","2019-08-26 12:11:52","A3271","2019-11-15 17:34:31","6"
"25","12","1","A3211","2019-08-26 12:25:40","A3211","2020-03-02 11:54:09","7"
"26","9","2","A3211","2019-08-26 12:19:36","A3211","2020-03-02 11:53:04","10"
