"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","25","1","2018-05-03","4","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-29 11:22:57","B83365","2018-04-30 16:40:56","1","2"
"2","2",\N,"2","25","1","2018-05-03","4","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-04-29 11:22:57","B83365","2018-04-30 16:40:56","1","2"
"3","2",\N,"2","24","1","2018-05-02","3","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","9",\N,"B83365","2018-04-30 16:40:56","B83365","2018-04-30 16:40:56","0","1"
"4","2",\N,"2","24","1","2018-05-02","3","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","1","1","B83365","2018-04-30 16:40:56","B83365","2018-04-30 16:40:56","0","1"
"5","2",\N,"2","33","1","2018-05-12","6","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-05-07 14:09:35","B83365","2018-05-18 20:45:50","1","2"
"6","2",\N,"2","33","1","2018-05-12","6","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-05-07 14:09:35","B83365","2018-05-18 20:45:50","1","2"
"7","2",\N,"1","39","1","2018-05-19","6","4・5月限定／共通","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-05-12 19:38:43","CUSTUMER","2018-05-12 19:38:43","0","1"
"8","2",\N,"1","39","1","2018-05-19","6","4・5月限定／共通","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-05-12 19:38:43","CUSTUMER","2018-05-12 19:38:43","0","1"
"9","2",\N,"2","39","1","2018-05-19","6","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","9",\N,"B83365","2018-05-18 20:45:50","B83365","2018-05-18 20:45:50","0","1"
"10","2",\N,"2","39","1","2018-05-19","6","4・5月限定／女性","帯1","0",\N,"5","0","0000","2300","1","1","1","B83365","2018-05-18 20:45:50","B83365","2018-05-18 20:45:50","0","1"
"11","2",\N,"9","1","1","2018-06-25","1","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-06-12 09:27:44","CUSTUMER","2018-06-12 09:27:44","0","1"
"12","2",\N,"9","1","1","2018-06-25","1","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-06-12 09:27:44","CUSTUMER","2018-06-12 09:27:44","0","1"
"13","2",\N,"6","1","1","2018-07-24","2","標準","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-06-14 13:11:33","A2062","2018-06-14 13:11:33","0","1"
"14","2",\N,"6","1","1","2018-07-24","2","標準","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-06-14 13:11:34","A2062","2018-06-14 13:11:34","0","1"
"15","2",\N,"9","1","1","2018-06-13","3","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2064","2018-06-19 16:27:16","A2064","2018-06-19 16:27:16","0","1"
"16","2",\N,"9","1","1","2018-06-13","3","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","A2064","2018-06-19 16:27:16","A2064","2018-06-19 16:27:16","0","1"
"17","2",\N,"9","1","1","2018-06-30","6","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-06-22 08:46:57","CUSTUMER","2018-06-22 08:46:57","0","1"
"18","2",\N,"9","1","1","2018-06-30","6","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-06-22 08:46:57","CUSTUMER","2018-06-22 08:46:57","0","1"
"19","2",\N,"6","1","1","2018-07-24","2","標準","帯1","0",\N,"5","0","0000","2300","1","1","2","A2062","2018-07-11 11:00:42","A2062","2018-07-11 11:00:42","0","1"
"20","2",\N,"6","1","1","2018-08-13","1","標準","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-01 14:40:33","CUSTUMER","2018-08-01 14:40:33","0","1"
"21","2",\N,"6","1","1","2018-08-13","1","標準","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-08-01 14:40:33","CUSTUMER","2018-08-01 14:40:33","0","1"
"22","2",\N,"9","1","1","2018-08-22","3","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-02 21:22:25","CUSTUMER","2018-08-02 21:22:25","0","1"
"23","2",\N,"9","1","1","2018-08-22","3","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-02 21:22:25","CUSTUMER","2018-08-02 21:22:25","0","1"
"24","2",\N,"8","1","1","2018-08-20","1","男性","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-08 20:05:25","CUSTUMER","2018-08-08 20:05:25","0","1"
"25","2",\N,"8","1","1","2018-08-20","1","男性","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-08 20:05:25","CUSTUMER","2018-08-08 20:05:25","0","1"
"26","2",\N,"8","1","1","2018-08-17","5","男性","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-12 20:16:42","CUSTUMER","2018-08-12 20:16:42","0","1"
"27","2",\N,"8","1","1","2018-08-17","5","男性","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-12 20:16:42","CUSTUMER","2018-08-12 20:16:42","0","1"
"28","2",\N,"9","1","1","2018-08-30","4","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-27 21:12:30","CUSTUMER","2018-08-27 21:12:30","0","1"
"29","2",\N,"9","1","1","2018-08-30","4","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-27 21:12:30","CUSTUMER","2018-08-27 21:12:30","0","1"
"30","2",\N,"9","1","1","2018-09-21","5","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-06 20:36:20","CUSTUMER","2018-09-06 20:36:20","0","1"
"31","2",\N,"9","1","1","2018-09-21","5","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-06 20:36:20","CUSTUMER","2018-09-06 20:36:20","0","1"
"32","2",\N,"9","1","1","2018-09-29","6","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-12 21:39:06","CUSTUMER","2018-09-12 21:39:06","0","1"
"33","2",\N,"9","1","1","2018-09-29","6","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-12 21:39:06","CUSTUMER","2018-09-12 21:39:06","0","1"
"34","2",\N,"6","1","1","2018-10-06","6","標準","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-16 21:50:58","B83365","2018-10-17 15:25:33","1","2"
"35","2",\N,"6","1","1","2018-10-06","6","標準","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-09-16 21:50:59","B83365","2018-10-17 15:25:33","1","2"
"36","2",\N,"9","1","1","2018-08-27","1","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-09-21 16:47:07","A2062","2018-09-21 16:47:07","0","1"
"37","2",\N,"9","1","1","2018-08-27","1","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-09-21 16:47:07","A2062","2018-09-21 16:47:07","0","1"
"38","2",\N,"9","1","1","2018-10-19","5","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-27 21:12:55","CUSTUMER","2018-09-27 21:12:55","0","1"
"39","2",\N,"9","1","1","2018-10-19","5","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-27 21:12:55","CUSTUMER","2018-09-27 21:12:55","0","1"
"40","2",\N,"9","1","1","2018-10-26","5","午後","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-10-01 16:23:23","A2062","2018-10-01 16:23:23","0","1"
"41","2",\N,"9","1","1","2018-10-26","5","午後","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-10-01 16:23:23","A2062","2018-10-01 16:23:23","0","1"
