"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2019-06-28","5","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-08 17:00:55","CUSTUMER","2019-06-08 17:00:55","0","1"
"2","2",\N,"1","1","1","2019-06-28","5","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-06-08 17:00:55","CUSTUMER","2019-06-08 17:00:55","0","1"
"3","2",\N,"4","64","1","2019-08-28","3","カレンダー4","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-12 18:50:39","B85969","2019-07-23 13:24:55","0","1"
"4","2",\N,"4","64","1","2019-08-28","3","カレンダー4","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2019-07-12 18:50:39","B85969","2019-07-23 13:24:55","0","1"
"5","2",\N,"4","1","1","2019-08-26","1","カレンダー4","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-21 13:09:42","A2062","2019-07-23 11:11:45","1","2"
"6","2",\N,"4","1","1","2019-08-26","1","カレンダー4","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-07-21 13:09:42","A2062","2019-07-23 11:11:45","1","2"
"7","2",\N,"4","1","1","2019-08-26","1","カレンダー4","帯1","0",\N,"3","0","0000","2300","1","1","2","CUSTUMER","2019-07-21 13:11:28","A2062","2019-07-23 11:05:56","1","2"
"8","2",\N,"1","37","1","2019-08-26","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2019-07-23 11:05:56","B85969","2019-07-23 13:26:25","0","1"
"9","2",\N,"1","37","1","2019-08-26","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2019-07-23 11:05:56","B85969","2019-07-23 13:26:25","0","1"
"10","2",\N,"1","37","1","2019-08-26","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","2","A2062","2019-07-23 11:11:45","B85969","2019-07-23 13:26:25","0","1"
"11","2",\N,"1","37","1","2019-08-28","3","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-06 21:02:21","CUSTUMER","2019-08-06 21:02:21","0","1"
"12","2",\N,"1","37","1","2019-08-28","3","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-08-06 21:02:21","CUSTUMER","2019-08-06 21:02:21","0","1"
"13","2",\N,"1","37","1","2019-10-05","6","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-12 14:33:17","CUSTUMER","2019-08-12 14:33:17","0","1"
"14","2",\N,"1","37","1","2019-10-05","6","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-08-12 14:33:17","CUSTUMER","2019-08-12 14:33:17","0","1"
"15","2",\N,"2","1","1","2019-09-30","1","カレンダー3","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-23 08:17:48","CUSTUMER","2019-08-23 08:17:48","0","1"
"16","2",\N,"2","1","1","2019-09-30","1","カレンダー3","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-08-23 08:17:48","CUSTUMER","2019-08-23 08:17:48","0","1"
"17","2",\N,"1","37","1","2019-11-25","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-02 14:02:35","CUSTUMER","2019-09-02 14:02:35","0","1"
"18","2",\N,"1","37","1","2019-11-25","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-09-02 14:02:35","CUSTUMER","2019-09-02 14:02:35","0","1"
"19","2",\N,"1","37","1","2019-10-25","5","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-22 20:58:27","A3213","2019-10-09 12:12:56","1","2"
"20","2",\N,"1","37","1","2019-10-25","5","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-09-22 20:58:27","A3213","2019-10-09 12:12:56","1","2"
"21","2",\N,"1","37","1","2019-10-28","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A3213","2019-10-09 12:12:56","A3213","2019-10-09 12:12:56","0","1"
"22","2",\N,"1","37","1","2019-10-28","1","カレンダー1","帯1","0",\N,"3","0","0000","2300","1","1","1","A3213","2019-10-09 12:12:56","A3213","2019-10-09 12:12:56","0","1"
"23","2",\N,"4","175","1","2019-12-20","5","カレンダー4","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-11 09:19:18","CUSTUMER","2019-11-11 09:19:18","0","1"
"24","2",\N,"4","175","1","2019-12-20","5","カレンダー4","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-11-11 09:19:18","CUSTUMER","2019-11-11 09:19:18","0","1"
