"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3219","2019-09-06 18:17:11","A3219","2019-09-17 15:47:52","2"
"2","3","8","B73524","2019-09-06 18:17:23","B73524","2020-02-27 11:12:29","4"
"3","3","7","A3210","2019-09-06 18:17:21","A3210","2020-04-03 10:54:08","5"
"4","3","6","A3210","2019-09-06 18:17:19","A3210","2020-04-03 11:15:23","6"
"5","4","1","A3271","2019-10-30 12:15:48","A3271","2019-12-02 15:45:47","2"
"6","4","2","A3271","2019-10-30 12:15:49","A3271","2019-12-02 16:39:03","2"
"7","4","3","A3211","2019-10-30 12:15:51","A3211","2020-04-03 14:58:30","5"
"12","1","1","A3219","2019-09-06 18:06:24","A3219","2019-09-17 16:00:11","2"
"13","2","1","A3210","2019-10-11 10:19:36","A3210","2020-04-03 11:36:20","4"
"14","3","5","A3210","2019-09-06 18:17:18","A3210","2020-04-03 11:03:04","5"
"15","3","4","A3210","2019-09-06 18:17:16","A3210","2020-04-03 11:04:47","5"
"16","3","3","A3219","2019-09-06 18:17:15","A3219","2019-09-17 15:57:03","2"
"17","3","2","A3219","2019-09-06 18:17:13","A3219","2019-09-17 15:52:28","2"
"18","5","0","A2064","2017-11-17 10:37:57","A2064","2017-11-17 10:38:44","2"
"19","6","0","A2062","2019-03-05 15:45:47","A2062","2019-05-17 18:22:08","4"
"20","8","1","A3210","2019-09-06 18:17:48","A3210","2020-04-03 10:55:45","7"
"21","8","4","A3210","2019-09-06 18:17:53","A3210","2020-04-03 11:10:08","6"
"22","8","2","A3210","2019-09-06 18:17:50","A3210","2020-04-03 11:12:32","6"
"23","8","3","A3210","2019-09-06 18:17:51","A3210","2020-04-03 11:11:30","8"
"24","7","1","A3210","2019-09-06 18:06:46","A3210","2020-04-03 11:34:56","5"
