"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86983,30,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,31,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,32,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,33,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,36,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,37,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,38,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,150,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
86983,203,A1589,2018-12-25 16:18:11,A1589,2018-12-25 16:18:11,1
91466,30,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,31,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,32,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,33,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,36,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,37,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,38,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,150,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
91466,203,B91466,2019-01-23 12:36:13,B91466,2019-01-23 12:36:13,1
