"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-09-07","A2062","2017-08-22 14:29:18","A2062","2017-08-22 14:29:18","1"
"1","2017-09-18","A2062","2017-08-22 14:29:29","A2062","2017-08-22 14:29:29","1"
"1","2017-09-23","A2062","2017-08-22 14:29:31","A2062","2017-08-22 14:29:31","1"
"1","2017-10-07","A2062","2017-08-22 14:29:41","A2062","2017-08-22 14:29:41","1"
"1","2017-10-09","A2062","2017-08-22 14:29:43","A2062","2017-08-22 14:29:43","1"
"1","2017-10-23","A2062","2017-10-13 15:38:28","A2062","2017-10-13 15:38:28","1"
"1","2017-10-24","A2062","2017-10-13 15:40:41","A2062","2017-10-13 15:40:41","1"
"1","2017-11-03","A2064","2017-09-10 14:50:40","A2064","2017-09-10 14:50:40","1"
"1","2017-11-23","A2064","2017-09-10 14:50:42","A2064","2017-09-10 14:50:42","1"
"1","2017-12-23","A2064","2017-09-10 14:50:43","A2064","2017-09-10 14:50:43","1"
"1","2017-12-29","A2064","2017-09-10 14:50:55","A2064","2017-09-10 14:50:55","1"
"1","2017-12-30","A2064","2017-09-10 14:50:45","A2064","2017-09-10 14:50:45","1"
"1","2018-01-01","A2064","2017-09-10 14:51:03","A2064","2017-09-10 14:51:03","1"
"1","2018-01-02","A2064","2017-09-10 14:51:04","A2064","2017-09-10 14:51:04","1"
"1","2018-01-03","A2064","2017-09-10 14:51:04","A2064","2017-09-10 14:51:04","1"
"1","2018-01-08","A2064","2017-09-10 14:51:02","A2064","2017-09-10 14:51:02","1"
"1","2018-02-12","A2064","2017-09-10 14:51:06","A2064","2017-09-10 14:51:06","1"
"1","2018-03-21","A2062","2017-11-08 18:01:09","A2062","2017-11-08 18:01:09","1"
"1","2018-04-30","A2062","2017-11-08 18:01:09","A2062","2017-11-08 18:01:09","1"
"1","2018-05-03","A1589","2017-12-12 10:36:47","A1589","2017-12-12 10:36:47","1"
"1","2018-05-04","A1589","2017-12-12 10:36:48","A1589","2017-12-12 10:36:48","1"
"1","2018-05-05","A1589","2017-12-12 10:36:49","A1589","2017-12-12 10:36:49","1"
"1","2018-07-16","A1589","2018-02-05 10:07:16","A1589","2018-02-05 10:07:16","1"
"2","2017-09-13","A2062","2017-08-22 14:32:07","A2062","2017-08-22 14:32:07","1"
"2","2017-09-18","A2062","2017-08-22 14:32:16","A2062","2017-08-22 14:32:16","1"
"2","2017-09-23","A2062","2017-08-22 14:32:19","A2062","2017-08-22 14:32:19","1"
"2","2017-09-27","A2062","2017-08-22 14:32:20","A2062","2017-08-22 14:32:20","1"
"2","2017-10-04","A2062","2017-08-22 14:32:35","A2062","2017-08-22 14:32:35","1"
"2","2017-10-07","A2062","2017-08-22 14:32:37","A2062","2017-08-22 14:32:37","1"
"2","2017-10-09","A2062","2017-08-22 14:32:44","A2062","2017-08-22 14:32:44","1"
"2","2017-10-11","A2062","2017-08-22 14:32:46","A2062","2017-08-22 14:32:46","1"
"2","2017-10-18","A2062","2017-08-22 14:32:50","A2062","2017-08-22 14:32:50","1"
"2","2017-10-25","A2062","2017-08-22 14:32:51","A2062","2017-08-22 14:32:51","1"
"2","2017-10-31","A2062","2017-10-17 17:12:17","A2062","2017-10-17 17:12:17","1"
"2","2017-11-01","A2062","2017-10-17 17:12:57","A2062","2017-10-17 17:12:57","1"
