"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3250","2019-06-21 10:59:18","A3250","2019-09-30 14:51:10","5"
"2","3","2","A3250","2019-06-21 10:59:20","A3250","2019-09-30 14:51:18","7"
"3","3","3","A3250","2019-06-21 10:59:21","A3250","2019-09-30 14:51:25","10"
"4","4","1","A3250","2019-06-21 10:59:54","A3250","2019-09-30 14:51:35","5"
"5","4","2","A3250","2019-06-21 10:59:56","A3250","2019-09-30 14:51:43","5"
"6","4","3","A3250","2019-06-21 10:59:58","A3250","2019-09-30 14:51:50","4"
"7","5","1","A3250","2019-06-21 11:00:26","A3250","2019-09-30 14:51:58","4"
"8","1","1","A2636","2019-06-21 10:57:42","A2636",\N,"1"
"9","6","1","A3219","2019-08-22 17:40:09","A3219","2019-09-10 13:06:30","3"
"10","6","2","A3219","2019-08-22 17:40:11","A3219","2019-09-10 13:06:42","4"
"11","6","3","A3219","2019-08-22 17:40:13","A3219","2019-09-10 13:06:54","7"
"12","7","1","A3219","2019-08-22 17:40:30","A3219","2019-09-10 13:07:03","3"
"13","7","2","A3219","2019-08-22 17:40:31","A3219","2019-09-10 13:07:25","3"
"14","7","3","A3219","2019-08-22 17:40:33","A3219","2019-09-10 13:07:39","3"
"15","8","1","A3219","2019-08-22 17:40:52","A3219","2019-09-10 13:07:48","3"
