"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","1","1","2017-09-19","2","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","A2062","2017-09-15 11:10:57","1","2"
"2","2",\N,"2","1","1","2017-09-14","4","コース共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2017-09-15 11:10:57","A2062","2017-09-15 11:10:57","0","1"
"3","2",\N,"2","1","1","2017-09-14","4","コース共通","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2017-09-15 11:10:57","A2062","2017-09-15 11:10:57","0","1"
"4","2",\N,"2","2","1","2018-08-13","1","コース共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-06-14 14:41:59","A2062","2018-07-19 11:55:51","1","2"
"5","2",\N,"2","2","1","2018-08-13","1","コース共通","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-06-14 14:41:59","A2062","2018-07-19 11:55:51","1","2"
"6","2",\N,"2","2","1","2018-10-01","1","コース共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-07-19 11:55:51","A2062","2018-07-19 11:55:51","0","1"
"7","2",\N,"2","2","1","2018-10-01","1","コース共通","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-07-19 11:55:51","A2062","2018-07-19 11:55:51","0","1"
"8","2",\N,"2","2","1","2019-04-16","2","コース共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-07 21:07:13","A2062","2019-04-09 12:54:40","1","2"
"9","2",\N,"2","2","1","2019-04-16","2","コース共通","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-04-07 21:07:13","A2062","2019-04-09 12:54:40","1","2"
"10","2",\N,"2","2","1","2019-04-22","1","コース共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2019-04-09 12:54:40","A2062","2019-04-09 12:54:40","0","1"
"11","2",\N,"2","2","1","2019-04-22","1","コース共通","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2019-04-09 12:54:40","A2062","2019-04-09 12:54:40","0","1"
"12","2",\N,"2","2","1","2019-08-13","2","コース共通","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-31 14:32:38","CUSTUMER","2019-05-31 14:32:38","0","1"
"13","2",\N,"2","2","1","2019-08-13","2","コース共通","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-05-31 14:32:38","CUSTUMER","2019-05-31 14:32:38","0","1"
