"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","13","1","2018-08-18","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-08-17 11:08:13","A2062","2018-08-17 11:08:13","0","1"
"2","2",\N,"1","13","1","2018-08-18","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-08-17 11:08:13","A2062","2018-08-17 11:08:13","0","1"
"3","2",\N,"1","15","1","2018-09-22","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-12 23:33:12","CUSTUMER","2018-09-12 23:33:12","0","1"
"4","2",\N,"1","15","1","2018-09-22","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-12 23:33:12","CUSTUMER","2018-09-12 23:33:12","0","1"
"5","2",\N,"1","17","1","2018-10-20","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-18 21:15:08","A2062","2018-09-19 10:13:34","1","2"
"6","2",\N,"1","17","1","2018-10-20","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-18 21:15:08","A2062","2018-09-19 10:13:34","1","2"
"7","2",\N,"1","17","1","2018-10-27","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-09-19 10:13:34","A2062","2018-09-19 10:13:34","0","1"
"8","2",\N,"1","17","1","2018-10-27","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-09-19 10:13:34","A2062","2018-09-19 10:13:34","0","1"
"9","2",\N,"1","17","1","2018-10-18","4","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-25 22:17:49","CUSTUMER","2018-09-25 22:17:49","0","1"
"10","2",\N,"1","17","1","2018-10-18","4","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-25 22:17:49","CUSTUMER","2018-09-25 22:17:49","0","1"
"11","2",\N,"1","17","1","2018-10-26","5","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-26 18:52:33","CUSTUMER","2018-09-26 18:52:33","0","1"
"12","2",\N,"1","17","1","2018-10-26","5","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-26 18:52:33","CUSTUMER","2018-09-26 18:52:33","0","1"
"13","2",\N,"1","17","1","2018-11-09","5","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-30 07:26:50","CUSTUMER","2018-10-30 07:26:50","0","1"
"14","2",\N,"1","17","1","2018-11-09","5","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-10-30 07:26:50","CUSTUMER","2018-10-30 07:26:50","0","1"
"15","2",\N,"1","17","1","2018-11-17","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-02 11:19:07","CUSTUMER","2018-11-02 11:19:07","0","1"
"16","2",\N,"1","17","1","2018-11-17","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-11-02 11:19:07","CUSTUMER","2018-11-02 11:19:07","0","1"
"17","2",\N,"1","29","1","2019-02-02","6","WEB予約受け付け開始（201804）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-18 16:45:05","CUSTUMER","2019-01-18 16:45:05","0","1"
