"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A2636","2018-04-26 18:02:07","A2636","2019-07-31 12:40:11","3"
"2","1","2","A2636","2018-04-26 18:02:08","A2636","2019-07-31 12:54:40","7"
"3","1","3","A2636","2018-04-26 18:02:09","A2636","2019-07-31 12:43:00","4"
"4","1","4","A3219","2018-04-26 18:02:10","A3219","2019-09-06 16:02:27","4"
"5","1","5","A3219","2018-04-26 18:02:11","A3219","2019-09-06 16:03:23","5"
"6","2","1","A2636","2018-04-26 18:01:52","A2636","2019-07-31 12:55:12","8"
"7","2","2","A2636","2018-04-26 18:01:54","A2636","2019-07-31 12:56:41","4"
"8","2","3","A2636","2018-04-26 18:01:55","A2636","2019-07-31 12:57:45","4"
"9","3","1","A2636","2018-04-26 18:03:11","A2636",\N,"1"
"10","5","3","A3271","2019-09-06 16:09:27","A3271","2019-11-28 11:06:03","3"
"11","5","1","A3271","2019-09-06 16:09:23","A3271","2019-11-28 11:06:25","3"
"12","5","2","A3271","2019-09-06 16:09:25","A3271","2019-11-28 11:06:45","3"
"13","6","1","A3271","2019-09-06 16:11:26","A3271","2019-11-28 11:07:08","3"
"14","6","2","A3271","2019-09-06 16:11:28","A3271","2019-11-28 11:07:50","3"
"15","6","3","A3271","2019-09-06 16:11:29","A3271","2019-11-28 11:07:31","3"
