"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3210","2020-02-13 18:09:07","A3210","2020-02-13 18:11:54","2"
"2","2","1","A3211","2019-01-17 16:50:47","A3211","2020-01-31 12:57:56","7"
"3","1","2","A3210","2020-02-13 18:09:08","A3210","2020-02-13 18:12:36","2"
"4","4","1","A3211","2019-01-17 16:51:37","A3211","2020-01-31 12:58:09","8"
"5","1","3","A3210","2020-02-13 18:09:10","A3210","2020-02-13 18:13:07","2"
"6","4","2","A3211","2019-01-17 16:51:40","A3211","2020-01-31 12:58:19","7"
"7","9","1","A3210","2020-02-13 18:10:03","A3210","2020-02-13 18:17:44","2"
"8","10","1","A3211","2019-01-17 16:54:11","A3211","2020-01-31 13:00:02","7"
"9","11","1","A3210","2020-02-13 18:10:13","A3210","2020-02-13 18:18:59","2"
"10","12","1","A3211","2019-01-17 16:55:04","A3211","2020-01-31 13:00:31","7"
"11","7","1","A3210","2020-02-13 18:09:49","A3210","2020-02-13 18:16:53","2"
"12","8","1","A3211","2019-01-17 16:53:19","A3211","2020-01-31 12:58:28","7"
"13","7","2","A3210","2020-02-13 18:09:51","A3210","2020-02-13 18:13:39","2"
"14","8","2","A3211","2019-01-17 16:53:21","A3211","2020-01-31 12:59:19","7"
"15","11","2","A3210","2020-02-13 18:10:15","A3210","2020-02-13 18:18:43","2"
"16","12","2","A3211","2019-01-17 16:55:07","A3211","2020-01-31 13:00:21","7"
"17","7","3","A3210","2020-02-13 18:09:53","A3210","2020-02-13 18:18:26","2"
"18","8","3","A3211","2019-01-17 16:53:23","A3211","2020-01-31 13:00:12","8"
"19","5","1","A3210","2020-02-13 18:09:31","A3210","2020-02-13 18:12:17","2"
"20","6","1","A3211","2019-01-17 16:52:23","A3211","2020-01-31 12:59:28","7"
"21","5","2","A3210","2020-02-13 18:09:32","A3210","2020-02-13 18:14:17","2"
"22","6","2","A3211","2019-01-17 16:52:27","A3211","2020-01-31 12:59:41","7"
"23","5","3","A3210","2020-02-13 18:09:34","A3210","2020-02-13 18:17:10","2"
"24","6","3","A3211","2019-01-17 16:52:29","A3211","2020-01-31 12:59:52","7"
"25","13","1","A2636","2018-08-20 16:22:53","A2636",\N,"1"
