"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","10","2017-08-21","2017-09-26","A2062","2017-08-21 17:57:59","A1589","2017-09-27 14:08:15","2"
"1","13","2017-09-27","2018-05-02","A1589","2017-09-27 14:08:48","A2636","2018-05-02 15:43:00","2"
"1","14","2018-05-03","2018-05-03","A2636","2018-05-02 15:42:59","A2636","2018-05-02 15:42:59","1"
"1","16","2018-05-04","2018-05-04","A2636","2018-05-02 15:43:00","A2636","2018-05-02 15:43:00","1"
"1","18","2018-05-05","2018-05-05","A2636","2018-05-02 15:43:02","A2636","2018-05-02 15:43:02","1"
"1","19","2018-05-06","2018-07-15","A2636","2018-05-02 15:43:02","A2636","2018-05-02 15:43:03","2"
"1","20","2018-07-16","2018-07-16","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","1"
"1","21","2018-07-17","2018-08-10","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","2"
"1","22","2018-08-11","2018-08-11","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","1"
"1","23","2018-08-12","2018-09-16","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","2"
"1","24","2018-09-17","2018-09-17","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","1"
"1","25","2018-09-18","2018-09-23","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","2"
"1","26","2018-09-24","2018-09-24","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","1"
"1","27","2018-09-25","2018-10-07","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","2"
"1","28","2018-10-08","2018-10-08","A2636","2018-05-02 15:43:03","A2636","2018-05-02 15:43:03","1"
"1","29","2018-10-09","2019-09-09","A2636","2018-05-02 15:43:03","A3220","2019-09-10 15:22:06","2"
"1","30","2019-09-10","2019-09-10","A3220","2019-09-10 15:22:06","A3220","2019-09-10 15:22:06","1"
"1","31","2019-09-11","2019-09-11","A3220","2019-09-10 15:22:06","A3220","2019-09-10 15:22:06","2"
"1","32","2019-09-12","2019-09-12","A3220","2019-09-10 15:22:06","A3220","2019-09-10 15:22:06","1"
"1","34","2019-09-13","2019-09-13","A3220","2019-09-10 15:22:06","A3220","2019-09-10 15:22:06","1"
"1","36","2019-09-14","2019-09-14","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","1"
"1","37","2019-09-15","2019-09-15","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","2"
"1","38","2019-09-16","2019-09-16","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","1"
"1","40","2019-09-17","2019-09-17","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","1"
"1","41","2019-09-18","2019-09-18","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","2"
"1","42","2019-09-19","2019-09-19","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","1"
"1","44","2019-09-20","2019-09-20","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","1"
"1","46","2019-09-21","2019-09-21","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:07","1"
"1","47","2019-09-22","2019-09-22","A3220","2019-09-10 15:22:07","A3220","2019-09-10 15:22:08","2"
"1","48","2019-09-23","2019-09-23","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","1"
"1","50","2019-09-24","2019-09-24","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","1"
"1","51","2019-09-25","2019-09-25","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","2"
"1","52","2019-09-26","2019-09-26","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","1"
"1","54","2019-09-27","2019-09-27","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","1"
"1","56","2019-09-28","2019-09-28","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","1"
"1","57","2019-09-29","2019-09-29","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","2"
"1","58","2019-09-30","2019-09-30","A3220","2019-09-10 15:22:08","A3220","2019-09-10 15:22:08","1"
"1","59","2019-10-01","2019-10-13","A3220","2019-09-10 15:22:08","A3219","2019-10-10 09:02:12","2"
"1","60","2019-10-14","2019-10-14","A3219","2019-10-10 09:02:12","A3219","2019-10-10 09:02:12","1"
"1","61","2019-10-15","2019-10-21","A3219","2019-10-10 09:02:12","A3219","2019-10-10 09:02:12","2"
"1","62","2019-10-22","2019-10-22","A3219","2019-10-10 09:02:12","A3219","2019-10-10 09:02:12","1"
"1","63","2019-10-23","2019-11-03","A3219","2019-10-10 09:02:12","A3219","2019-10-10 09:02:12","2"
