"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2020-01-01","2020-01-01","A3211","2019-12-23 15:40:38","A3211","2019-12-23 15:40:38","1"
"1","2","2020-01-02","2020-01-02","A3211","2019-12-23 15:40:38","A3211","2019-12-23 15:40:38","1"
"1","3","2020-01-03","2020-01-03","A3211","2019-12-23 15:40:38","A3211","2019-12-23 15:40:38","1"
"1","4","2020-01-04","2020-01-04","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","5","2020-01-06","2020-01-06","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","6","2020-01-07","2020-01-07","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","7","2020-01-08","2020-01-08","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","8","2020-01-09","2020-01-09","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","9","2020-01-10","2020-01-10","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","10","2020-01-11","2020-01-11","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","11","2020-01-13","2020-01-13","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","12","2020-01-14","2020-01-14","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","13","2020-01-15","2020-01-15","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","14","2020-01-16","2020-01-16","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","15","2020-01-17","2020-01-17","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","16","2020-01-18","2020-01-18","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","17","2020-01-20","2020-01-20","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","18","2020-01-21","2020-01-21","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","19","2020-01-22","2020-01-22","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","20","2020-01-23","2020-01-23","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","21","2020-01-24","2020-01-24","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","22","2020-01-25","2020-01-25","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","23","2020-01-27","2020-01-27","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","24","2020-01-28","2020-01-28","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","25","2020-01-29","2020-01-29","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","26","2020-01-30","2020-01-30","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","27","2020-01-31","2020-01-31","A3211","2019-12-23 15:40:39","A3211","2019-12-23 15:40:39","1"
"1","28","2020-02-01","2020-02-01","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","29","2020-02-03","2020-02-03","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","30","2020-02-04","2020-02-04","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","32","2020-02-06","2020-02-06","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","33","2020-02-07","2020-02-07","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","34","2020-02-08","2020-02-08","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","35","2020-02-10","2020-02-10","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","36","2020-02-11","2020-02-11","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","37","2020-02-12","2020-02-12","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","38","2020-02-13","2020-02-13","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","39","2020-02-14","2020-02-14","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","40","2020-02-15","2020-02-15","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","41","2020-02-17","2020-02-17","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","42","2020-02-18","2020-02-18","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","43","2020-02-19","2020-02-19","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","44","2020-02-20","2020-02-20","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","45","2020-02-21","2020-02-21","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","46","2020-02-22","2020-02-22","A2867","2020-01-16 15:11:31","A2867","2020-01-16 15:11:31","1"
"1","47","2020-02-24","2020-02-24","A2867","2020-01-16 15:11:32","A2867","2020-01-16 15:11:32","1"
"1","48","2020-02-25","2020-02-25","A2867","2020-01-16 15:11:32","A2867","2020-01-16 15:11:32","1"
"1","49","2020-02-26","2020-02-26","A2867","2020-01-16 15:11:32","A2867","2020-01-16 15:11:32","1"
"1","50","2020-02-27","2020-02-27","A2867","2020-01-16 15:11:32","A2867","2020-01-16 15:11:32","1"
"1","52","2020-02-29","2020-02-29","A2867","2020-01-16 15:11:32","A2867","2020-01-16 15:11:32","1"
"1","53","2020-03-02","2020-03-02","A2867","2020-01-28 13:31:12","A2867","2020-01-28 13:31:12","1"
