"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-07-05","2019-02-10","A2636","2018-07-05 16:00:59","B85124","2019-02-05 07:59:21","2"
"1","8","2019-02-14","2019-02-14","B85124","2019-02-05 07:59:24","B85124","2019-02-05 07:59:24","1"
"1","10","2019-02-15","2019-02-15","B85124","2019-02-05 07:59:25","B85124","2019-02-05 07:59:25","1"
"1","13","2019-02-17","2019-02-18","B85124","2019-02-05 07:59:26","B85124","2019-02-05 07:59:28","2"
"1","17","2019-02-21","2019-02-21","B85124","2019-02-05 07:59:29","B85124","2019-02-05 07:59:31","2"
"1","18","2019-02-22","2019-02-22","B85124","2019-02-05 07:59:30","B85124","2019-02-05 07:59:30","1"
"1","21","2019-02-24","2019-02-24","B85124","2019-02-05 07:59:31","B85124","2019-02-05 07:59:32","2"
"1","22","2019-02-25","2019-02-25","B85124","2019-02-05 07:59:32","B85124","2019-02-05 07:59:32","1"
"1","26","2019-02-27","2019-02-27","B85124","2019-02-05 07:59:33","B85124","2019-02-05 07:59:33","1"
"1","27","2019-02-28","2019-02-28","B85124","2019-02-05 07:59:33","B85124","2019-02-05 07:59:35","2"
"1","28","2019-03-01","2019-03-01","B85124","2019-02-05 07:59:34","B85124","2019-02-05 07:59:34","1"
"1","30","2019-03-02","2019-03-02","B85124","2019-02-05 07:59:35","B85124","2019-02-05 07:59:35","1"
"1","31","2019-03-03","2019-03-03","B85124","2019-02-05 07:59:35","B85124","2019-02-05 07:59:36","2"
"1","32","2019-03-04","2019-03-04","B85124","2019-02-05 07:59:36","B85124","2019-02-05 07:59:36","1"
"1","37","2019-03-07","2019-03-08","B85124","2019-02-05 07:59:37","B85124","2019-02-05 07:59:38","2"
"1","38","2019-03-09","2019-03-09","B85124","2019-02-05 07:59:37","B85124","2019-02-05 07:59:37","1"
"1","39","2019-03-10","2019-03-11","B85124","2019-02-05 07:59:38","B85124","2019-02-05 07:59:38","2"
"1","45","2019-03-15","2019-03-15","B85124","2019-02-05 07:59:39","B85124","2019-02-05 07:59:40","2"
"1","46","2019-03-16","2019-03-16","B85124","2019-02-05 07:59:39","B85124","2019-02-05 07:59:39","1"
"1","47","2019-03-17","2019-03-18","B85124","2019-02-05 07:59:39","B85124","2019-02-05 07:59:40","2"
"1","48","2019-03-19","2019-03-19","B85124","2019-02-05 07:59:40","B85124","2019-02-05 07:59:40","1"
"1","57","2019-03-24","2019-03-25","B85124","2019-02-05 07:59:40","B85124","2019-02-05 07:59:41","2"
"1","60","2019-03-27","2019-03-27","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","1"
"1","63","2019-03-29","2019-03-29","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","2"
"1","65","2019-03-31","2019-04-01","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","2"
"1","67","2019-04-03","2019-04-05","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","2"
"1","68","2019-04-06","2019-04-06","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","1"
"1","69","2019-04-07","2019-04-08","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","2"
"1","71","2019-04-10","2019-04-12","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","2"
"1","72","2019-04-13","2019-04-13","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","1"
"1","73","2019-04-14","2019-04-15","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:41","2"
"1","75","2019-04-17","2019-04-19","B85124","2019-02-05 07:59:41","B85124","2019-02-05 07:59:42","2"
"1","76","2019-04-20","2019-04-20","B85124","2019-02-05 07:59:42","B85124","2019-02-05 07:59:42","1"
