"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3219","2019-06-18 16:34:04","A3219","2019-10-15 10:04:16","2"
"2","3","1","A3219","2019-06-18 16:35:16","A3219","2019-10-15 10:05:20","3"
"3","3","2","A3219","2019-06-18 16:35:18","A3219","2019-10-15 10:17:09","4"
"4","4","1","A3219","2019-06-18 16:35:53","A3219","2019-10-15 10:08:25","3"
"5","4","2","A3219","2019-06-18 16:35:55","A3219","2019-10-15 10:17:51","4"
"6","5","1","A3219","2019-06-18 16:36:17","A3219","2019-10-15 10:11:20","3"
"7","5","2","A3219","2019-06-18 16:36:19","A3219","2019-10-15 10:13:03","3"
"8","6","1","A3219","2019-06-18 16:36:38","A3219","2019-10-15 10:14:12","3"
"9","6","2","A3219","2019-06-18 16:36:39","A3219","2019-10-15 10:15:44","3"
"10","1","1","A2636","2019-06-18 16:33:43","A2636",\N,"1"
