"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","19","1","2018-09-01","6","結合テストカレンダー①","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-14 19:21:09","CUSTUMER","2018-08-14 19:21:09","0","1"
"2","2",\N,"1","19","1","2018-09-01","6","結合テストカレンダー①","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-08-14 19:21:09","CUSTUMER","2018-08-14 19:21:09","0","1"
"3","2",\N,"1","19","1","2018-09-01","6","結合テストカレンダー①","帯1","0",\N,"5","0","0000","2300","1","1","2","CUSTUMER","2018-08-14 19:35:58","CUSTUMER","2018-08-14 19:35:58","0","1"
"4","2",\N,"1","19","1","2018-09-01","6","結合テストカレンダー①","帯1","0",\N,"5","0","0000","2300","1","1","3","CUSTUMER","2018-08-15 10:38:22","CUSTUMER","2018-08-15 10:38:22","0","1"
"5","2",\N,"1","19","1","2018-09-01","6","結合テストカレンダー①","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-08-15 13:26:43","CUSTUMER","2018-08-15 13:26:43","0","1"
"6","2",\N,"1","49","1","2018-10-01","1","結合テストカレンダー①","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-15 14:06:23","CUSTUMER","2018-08-15 14:06:23","0","1"
"7","2",\N,"1","49","1","2018-10-01","1","結合テストカレンダー①","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-15 14:06:23","CUSTUMER","2018-08-15 14:06:23","0","1"
"8","2",\N,"2","9","1","2018-08-23","4","50人予約可能カレンダー","帯1","0",\N,"50","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-15 15:27:00","CUSTUMER","2018-08-15 15:27:00","0","1"
"9","2",\N,"2","9","1","2018-08-23","4","50人予約可能カレンダー","帯1","0",\N,"50","0","0000","2300","1","1","1","CUSTUMER","2018-08-15 15:27:00","CUSTUMER","2018-08-15 15:27:00","0","1"
"10","2",\N,"2","9","1","2018-08-23","4","50人予約可能カレンダー","帯1","0",\N,"50","0","0000","2300","1","1","2","CUSTUMER","2018-08-15 15:31:20","CUSTUMER","2018-08-15 15:31:20","0","1"
"11","2",\N,"2","9","1","2018-08-23","4","50人予約可能カレンダー","帯1","0",\N,"50","0","0000","2300","1","1","3","CUSTUMER","2018-08-15 15:34:01","CUSTUMER","2018-08-15 15:34:01","0","1"
