"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","5","A3271","2019-05-24 14:06:03","A3271","2019-11-29 16:57:36","7"
"2","2","6","A3271","2019-05-24 14:06:04","A3271","2019-11-29 16:57:45","4"
"3","2","7","A3271","2019-05-24 14:06:06","A3271","2019-11-29 16:57:54","6"
"4","2","8","A3271","2019-05-24 14:06:08","A3271","2019-11-29 16:58:02","5"
"5","2","9","A3271","2019-05-24 14:06:09","A3271","2019-11-29 16:58:23","5"
"6","2","10","A3271","2019-05-24 14:06:11","A3271","2019-11-29 16:58:47","4"
"7","2","11","A3271","2019-05-24 14:06:13","A3271","2019-11-29 16:59:07","5"
"8","2","12","A3271","2019-05-24 14:06:14","A3271","2019-11-29 16:59:17","4"
"9","2","13","A3271","2019-05-24 14:06:16","A3271","2019-11-29 16:59:37","4"
"10","2","14","A3271","2019-05-24 14:06:17","A3271","2019-11-29 16:59:49","4"
"11","1","1","A2636","2019-04-18 13:53:19","A2636",\N,"1"
"12","2","4","A3271","2019-05-24 14:06:01","A3271","2019-11-29 16:59:26","4"
"13","2","2","A3271","2019-05-24 14:05:58","A3271","2019-11-29 16:58:13","5"
"14","2","3","A3271","2019-05-24 14:05:59","A3271","2019-11-29 16:58:33","5"
"15","2","1","A3271","2019-05-24 14:05:56","A3271","2019-11-29 16:58:58","4"
