"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
85501,30,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,31,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,32,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,33,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,36,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,37,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,38,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,150,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
85501,203,system,2018-06-15 23:16:40,system,2018-06-15 23:16:40,1
87014,30,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,32,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,33,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,36,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,37,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,38,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,150,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
87014,203,B87014,2018-08-05 17:31:59,B87014,2018-08-05 17:31:59,1
