"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"3","1","2017-11-27",\N,"A2062","2017-11-27 11:37:41","A2062","2017-11-27 11:37:41","1"
"4","2","2019-10-01","2019-10-01","A3219","2019-09-04 10:58:53","A3219","2019-09-04 10:58:53","1"
"4","4","2019-10-02","2019-10-02","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","6","2019-10-03","2019-10-03","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","8","2019-10-04","2019-10-04","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","9","2019-10-05","2019-10-06","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","2"
"4","10","2019-10-07","2019-10-07","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","12","2019-10-08","2019-10-08","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","14","2019-10-09","2019-10-09","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","16","2019-10-10","2019-10-10","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","18","2019-10-11","2019-10-11","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","19","2019-10-12","2019-10-13","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","2"
"4","20","2019-10-14","2019-10-14","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","22","2019-10-15","2019-10-15","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","24","2019-10-16","2019-10-16","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","26","2019-10-17","2019-10-17","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","28","2019-10-18","2019-10-18","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","29","2019-10-19","2019-10-21","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","2"
"4","30","2019-10-22","2019-10-22","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","32","2019-10-23","2019-10-23","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","34","2019-10-24","2019-10-24","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","36","2019-10-25","2019-10-25","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","37","2019-10-26","2019-10-27","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","2"
"4","38","2019-10-28","2019-10-28","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","40","2019-10-29","2019-10-29","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","42","2019-10-30","2019-10-30","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","44","2019-10-31","2019-10-31","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","46","2019-11-01","2019-11-01","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","47","2019-11-02","2019-11-03","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","2"
"4","48","2019-11-04","2019-11-04","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","50","2019-11-05","2019-11-05","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","52","2019-11-06","2019-11-06","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","54","2019-11-07","2019-11-07","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","56","2019-11-08","2019-11-08","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","57","2019-11-09","2019-11-10","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","2"
"4","58","2019-11-11","2019-11-11","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","60","2019-11-12","2019-11-12","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","62","2019-11-13","2019-11-13","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","64","2019-11-14","2019-11-14","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","66","2019-11-15","2019-11-15","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","67","2019-11-16","2019-11-17","A3219","2019-09-04 10:58:54","B79327","2019-09-17 10:30:07","3"
"4","68","2019-11-19","2019-11-19","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","70","2019-11-20","2019-11-20","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","72","2019-11-21","2019-11-21","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","74","2019-11-22","2019-11-22","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","75","2019-11-23","2019-11-24","A3219","2019-09-04 10:58:54","B79327","2019-09-06 09:39:50","3"
"4","76","2019-12-02","2019-12-02","A3219","2019-09-04 10:58:54","A3219","2019-09-04 10:58:54","1"
"4","78","2019-12-03","2019-12-03","A3219","2019-09-04 10:58:55","A3219","2019-09-04 10:58:55","1"
"4","80","2019-12-04","2019-12-04","A3219","2019-09-04 10:58:55","A3219","2019-09-04 10:58:55","1"
