"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","1","0","1","A2062","2017-08-22 21:35:37","OP120","2018-10-22 01:40:59","7"
"1","3","1","3","帯パターン3","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","2","0","1","A2062","2017-08-22 21:38:48","OP120","2018-10-22 01:40:59","7"
"1","7","1","7","帯パターン7","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","2","0","1","A1589","2017-09-27 15:54:28","OP120","2018-10-22 01:40:59","7"
"1","10","1","10","帯パターン10","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","1","0","1","A1589","2017-09-27 15:56:45","OP120","2018-10-22 01:40:59","7"
"1","11","1","11","帯パターン7","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","2","0","1","A1589","2017-09-27 15:56:45","OP120","2018-10-22 01:40:59","7"
"1","224","1","224","帯パターン224","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","2","0","1","A1589","2017-12-26 14:35:47","OP120","2018-10-22 01:40:59","4"
"1","225","1","225","帯パターン225","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","0","0","1","B37796","2018-08-07 11:51:01","OP120","2018-10-22 01:40:59","2"
"1","227","1","227","帯パターン227","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","0","0","1","B37796","2018-08-07 11:51:01","OP120","2018-10-22 01:40:59","2"
"1","229","1","229","帯パターン229","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","0","0","1","B37796","2018-08-07 11:51:01","OP120","2018-10-22 01:40:59","2"
"1","231","1","231","帯パターン231","帯1",\N,"0000","2300","1","9000","0000","44","0000","0","0","0","1","B37796","2018-08-07 11:51:01","OP120","2018-10-22 01:40:59","2"
