"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"5","1","2017-09-11","2017-10-31","A2062","2017-08-23 15:17:18","A2062","2017-08-23 15:17:18","1"
"5","2","2017-11-08","2018-07-15","A2062","2017-11-08 18:33:39","A2636","2018-05-02 16:39:11","2"
"5","3","2018-07-16","2018-07-16","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:11","1"
"5","4","2018-07-17","2018-09-16","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:11","2"
"5","5","2018-09-17","2018-09-17","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:11","1"
"5","6","2018-09-18","2018-09-23","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:11","2"
"5","7","2018-09-24","2018-09-24","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:11","1"
"5","8","2018-09-25","2018-10-07","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:12","2"
"5","9","2018-10-08","2018-10-08","A2636","2018-05-02 16:39:11","A2636","2018-05-02 16:39:11","1"
"5","10","2018-10-09","2018-11-25","A2636","2018-05-02 16:39:11","B37807","2018-11-22 10:00:35","2"
"5","11","2018-11-26","2018-11-26","B37807","2018-11-22 10:00:35","B37807","2018-11-22 10:00:35","1"
"5","12","2018-11-27","2018-12-30","B37807","2018-11-22 10:00:35","B37807","2018-11-22 10:00:35","2"
"5","13","2018-12-31","2018-12-31","B37807","2018-11-22 10:00:35","B37807","2018-11-22 10:00:35","1"
"5","14","2019-01-01","2019-01-13","B37807","2018-11-22 10:00:35","B37807","2018-11-22 10:00:35","2"
"5","15","2019-01-14","2019-01-14","B37807","2018-11-22 10:00:35","B37807","2018-11-22 10:00:35","1"
"5","16","2019-01-15","2019-02-03","B37807","2018-11-22 10:00:35","B37807","2019-01-25 14:25:58","3"
"5","17","2019-02-11","2019-02-11","B37807","2018-11-22 10:00:35","B37807","2018-11-22 10:00:35","1"
"5","18","2019-02-12","2019-02-12","B37807","2018-11-22 10:00:35","B37807","2019-01-25 14:25:58","2"
"5","19","2019-02-04","2019-02-04","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:58","1"
"5","20","2019-02-05","2019-02-05","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:58","2"
"5","21","2019-02-06","2019-02-06","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:58","1"
"5","23","2019-02-07","2019-02-07","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:58","1"
"5","24","2019-02-08","2019-02-10","B37807","2019-01-25 14:25:58","B37807",\N,"1"
"5","25","2019-02-13","2019-02-13","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:58","1"
"5","27","2019-02-14","2019-02-14","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:58","1"
"5","28","2019-02-15","2019-02-17","B37807","2019-01-25 14:25:58","B37807","2019-01-25 14:25:59","2"
"5","30","2019-02-19","2019-02-19","B37807","2019-01-25 14:25:59","B37807","2019-01-25 14:25:59","2"
"5","34","2019-02-22","2019-02-24","B37807","2019-01-25 14:25:59","B37807","2019-01-25 14:25:59","2"
"5","36","2019-02-26","2019-02-26","B37807","2019-01-25 14:25:59","B37807","2019-01-25 14:25:59","2"
"5","40","2019-03-01","2019-03-03","B37807","2019-01-25 14:25:59","B37807","2019-02-15 09:32:56","3"
"5","44","2019-03-08","2019-03-10","B37807","2019-01-25 14:25:59","B37807","2019-02-15 09:32:56","3"
"5","48","2019-03-15","2019-03-17","B37807","2019-01-25 14:25:59","B37807","2019-02-15 09:32:56","3"
"5","50","2019-03-21","2019-03-24","B37807","2019-01-25 14:25:59","B37807","2019-02-15 09:32:56","3"
"5","54","2019-03-29","2019-03-31","B37807","2019-01-25 14:25:59","B37807","2019-02-15 09:32:57","3"
"5","58","2019-04-05","2019-04-07","B37807","2019-02-07 14:11:43","B37807","2019-02-15 09:32:57","3"
