"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
92841,30,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,31,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,32,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,33,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,36,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,37,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,38,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,150,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
92841,203,system,2019-03-12 02:40:11,system,2019-03-12 02:40:11,1
