"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-10-17 15:59:36","A3271","2019-11-28 11:36:05","2"
"2","1","2","A3271","2019-10-17 15:59:37","A3271","2019-11-28 11:36:14","2"
"3","1","3","A3271","2019-10-17 15:59:39","A3271","2019-11-28 11:36:24","2"
"4","1","4","A3271","2019-10-17 15:59:41","A3271","2019-11-28 11:36:34","2"
"5","1","5","A3271","2019-10-17 15:59:42","A3271","2019-11-28 11:36:43","2"
"6","1","6","A3271","2019-10-17 15:59:44","A3271","2019-11-28 11:36:59","2"
"7","1","7","A3271","2019-10-17 15:59:46","A3271","2019-11-28 11:37:08","2"
"8","1","8","A3271","2019-10-17 15:59:47","A3271","2019-11-28 11:37:26","2"
"9","1","9","A3271","2019-10-17 15:59:49","A3271","2019-11-28 11:37:36","2"
"10","2","1","A3219","2019-08-22 14:25:00","A3219",\N,"1"
