"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3218","2019-08-16 12:27:02","A3218","2019-10-01 11:13:54","2"
"2","1","2","A3218","2019-08-16 12:27:04","A3218","2019-10-01 11:14:01","2"
"3","1","3","A3218","2019-08-16 12:27:06","A3218","2019-10-01 11:14:08","2"
"4","1","4","A3218","2019-08-16 12:27:07","A3218","2019-10-01 11:14:15","2"
"5","1","5","A3218","2019-08-16 12:27:09","A3218","2019-10-01 11:14:23","2"
"6","1","6","A3218","2019-08-16 12:27:10","A3218","2019-10-01 11:14:32","2"
"7","2","1","A2636","2019-05-24 17:26:05","A2636",\N,"1"
"8","3","1","A3271","2019-08-16 12:27:18","A3271","2019-11-28 17:50:20","2"
"9","3","2","A3271","2019-08-16 12:27:20","A3271","2019-11-28 17:50:32","2"
"10","3","3","A3271","2019-08-16 12:27:21","A3271","2019-11-28 17:50:44","2"
"11","3","4","A3271","2019-08-16 12:27:23","A3271","2019-11-28 17:50:57","2"
"12","3","5","A3271","2019-08-16 12:27:25","A3271","2019-11-28 17:51:08","2"
"13","3","6","A3271","2019-08-16 12:27:26","A3271","2019-11-28 17:51:19","3"
