"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A1589","2018-03-23 14:23:07","A1589","2019-11-26 11:53:56","8"
"2","2","1","A1589","2018-03-23 14:26:24","A1589","2019-11-26 11:54:17","8"
"3","3","1","A1589","2018-07-05 18:08:13","A1589","2019-11-26 11:54:42","7"
"4","4","2","A1589","2018-05-18 19:29:39","A1589","2019-11-26 11:55:02","5"
"5","5","1","A2636","2018-04-05 17:58:19","A2636",\N,"1"
"6","6","1","A2062","2018-05-18 19:29:38","A2062","2019-06-21 13:34:10","7"
"7","4","0","A2636","2019-01-07 12:23:04","A2636","2019-03-25 12:05:14","3"
"8","7","1","A1589","2019-05-14 10:47:14","A1589","2019-11-26 12:17:52","7"
"9","8","1","A1589","2019-05-14 10:47:23","A1589","2019-11-26 12:18:21","5"
"10","9","1","A2062","2019-04-23 09:29:35","A2062","2019-05-17 18:58:51","3"
